,Strike,GBM Black-Scholes,GBM Monte Carlo,GBM Fourier Inversion,GBM Modified Call,GBM Fast-Fourier Transform,VG Analytic,VG Monte Carlo,VG Fourier Inversion,VG Modified Call,VG Fast-Fourier Transform
119,104.05231751877264,10.416297223820187,10.437937462290513,10.416297223820187,10.416297223820195,10.416297006740466,20.082609703841843,9.33820835635532,9.081426115907867,9.081126494687133,9.081124617447543
120,104.69273731684868,10.135041957255666,10.57302975883121,10.135041957255673,10.135041957255682,10.13504174017598,19.88213664793611,7.662502657209968,8.708920816906037,8.715847667090049,8.715845850027426
121,105.33709876204557,9.858021707064005,9.60767935218321,9.858021707064005,9.858021707064013,9.858021489984331,19.68330348426685,9.22369587702458,8.355836156774721,8.355734622059481,8.355732696310076
122,105.98542611435978,9.585281500753958,9.451657416326997,9.585281500753972,9.585281500753982,9.585281283674323,19.486109568299955,7.489088903623426,8.001270369581839,8.001254116681773,8.001251726656239
123,106.63774378310286,9.316863087880577,9.513011867243282,9.316863087880584,9.316863087880595,9.31686287080096,19.29055351615195,7.391946065732492,7.653003575884689,7.652925105233168,7.652922675031868
124,107.29407632782043,9.052804892140067,10.075442306358052,9.052804892140074,9.052804892143062,9.052804675060468,19.096633253364406,7.158173110789156,7.312231638940972,7.311333180927365,7.311330361558362
125,107.95444845921655,8.793141969586394,9.078111940774695,8.7931419695864,8.793141969588964,8.793141752506719,18.90434607891747,8.454846291229101,6.977117531086456,6.977144364347436,6.977141276450618
126,108.61888504008547,8.537905973070131,8.084889058610067,8.537905973068746,8.537905973070146,8.537905755990478,18.713688714317243,6.920064795773416,6.651116743194514,6.651131319583046,6.6511276679850875
127,109.28741108624551,8.287125122984747,8.049415707402787,8.287125122984754,8.287125122984762,8.287124905905124,18.52465734899504,5.6442002012296975,6.334203617335987,6.3342089724736015,6.3342045638985365
128,109.96005176748241,8.040824184381243,8.301300431267002,8.040824184381243,8.040824184381254,8.040823967301634,18.337247681344962,5.471618021143942,6.0275218238600345,6.027496832804639,6.0274912441528175
129,110.63683240849655,7.79902445049774,7.39808123467987,7.79902445049774,7.79902445049775,7.799024233418155,18.151454955643036,5.603796439937714,5.73230517270617,5.732433018428449,5.732425580386372
130,111.31777848985601,7.5617437327284875,8.050211351527278,7.5617437327284875,7.561743732728493,7.561743515648826,17.967273995951633,5.1773605323804635,5.451032394498775,5.45103178433529,5.451020791197802
131,112.00291564895757,7.328996357036935,7.898578022370534,7.328996357036949,7.32899635703695,7.328996139957305,17.784699236782743,4.662923870763379,5.18676231810246,5.186762734575303,5.186759192382221
132,112.6922696809895,7.100793166801196,6.947825797489768,7.100793166801189,7.100793166801206,7.100792949721582,17.603724751270512,5.135170644382113,4.947348453460108,4.947299009885944,4.9473196062554985
133,113.38586653990431,6.877141532055482,6.787327237889213,6.877141532055489,6.877141532055496,6.877141314975892,17.42434427702203,3.960655538378703,4.72765488374673,4.72753954092792,4.727549594744536
134,114.08373233939561,6.658045365077427,6.901688686914682,6.6580453650774345,6.6580453650774425,6.658045147997861,17.246551239913636,4.032529372696315,4.522598059406533,4.522606794961465,4.522613182367942
135,114.78589335388118,6.44350514224864,5.784177079079309,6.44350514224864,6.443505142248652,6.443504925169092,17.070338776018417,4.1792794539583795,4.330279343133153,4.330248720289859,4.330253383259913
136,115.4923760194918,6.233517932098849,6.5428943556388965,6.233517932098849,6.23351793209885,6.233517715019228,16.895699752009037,4.798087848217223,4.148902788836452,4.148952987784595,4.148956501678772
137,116.20320693506828,6.028077429424648,6.855332030788166,6.0280774294246555,6.028077429424659,6.028077212345057,16.722626783932498,4.240092680038459,3.977564254697384,3.9775828154025605,3.9775856720523164
138,116.91841286316034,5.827173995358848,5.825672797109929,5.827173995358862,5.827173995358864,5.827173778279281,16.551112254769833,4.073698377752434,3.815262212421846,3.8152319587881,3.8152343623467404
139,117.63802073103591,5.630794703244778,4.498434686048363,5.6307947032447885,5.63079470324479,5.630794486165229,16.381148330741482,3.659301863135819,3.6611262471643293,3.6611500569031277,3.6611520497614305
